,location_id,location_name,parameter,datetimeUtc,latitude,longitude
138,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T02:00:00Z,43.40443999978843,-3.841940000374513
139,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T03:00:00Z,43.40443999978843,-3.841940000374513
140,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T04:00:00Z,43.40443999978843,-3.841940000374513
141,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T05:00:00Z,43.40443999978843,-3.841940000374513
142,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T06:00:00Z,43.40443999978843,-3.841940000374513
143,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T07:00:00Z,43.40443999978843,-3.841940000374513
144,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T08:00:00Z,43.40443999978843,-3.841940000374513
145,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T09:00:00Z,43.40443999978843,-3.841940000374513
146,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T10:00:00Z,43.40443999978843,-3.841940000374513
147,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T11:00:00Z,43.40443999978843,-3.841940000374513
148,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T12:00:00Z,43.40443999978843,-3.841940000374513
149,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T13:00:00Z,43.40443999978843,-3.841940000374513
150,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T14:00:00Z,43.40443999978843,-3.841940000374513
151,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T15:00:00Z,43.40443999978843,-3.841940000374513
152,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T16:00:00Z,43.40443999978843,-3.841940000374513
153,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T17:00:00Z,43.40443999978843,-3.841940000374513
154,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T18:00:00Z,43.40443999978843,-3.841940000374513
155,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T19:00:00Z,43.40443999978843,-3.841940000374513
156,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T20:00:00Z,43.40443999978843,-3.841940000374513
157,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T21:00:00Z,43.40443999978843,-3.841940000374513
158,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T22:00:00Z,43.40443999978843,-3.841940000374513
159,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-25T23:00:00Z,43.40443999978843,-3.841940000374513
160,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T00:00:00Z,43.40443999978843,-3.841940000374513
161,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T01:00:00Z,43.40443999978843,-3.841940000374513
162,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T02:00:00Z,43.40443999978843,-3.841940000374513
163,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T03:00:00Z,43.40443999978843,-3.841940000374513
164,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T04:00:00Z,43.40443999978843,-3.841940000374513
165,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T05:00:00Z,43.40443999978843,-3.841940000374513
166,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T06:00:00Z,43.40443999978843,-3.841940000374513
167,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T07:00:00Z,43.40443999978843,-3.841940000374513
168,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T08:00:00Z,43.40443999978843,-3.841940000374513
169,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T09:00:00Z,43.40443999978843,-3.841940000374513
170,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T10:00:00Z,43.40443999978843,-3.841940000374513
171,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T11:00:00Z,43.40443999978843,-3.841940000374513
172,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T12:00:00Z,43.40443999978843,-3.841940000374513
173,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T13:00:00Z,43.40443999978843,-3.841940000374513
174,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T14:00:00Z,43.40443999978843,-3.841940000374513
175,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T15:00:00Z,43.40443999978843,-3.841940000374513
176,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T16:00:00Z,43.40443999978843,-3.841940000374513
177,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T17:00:00Z,43.40443999978843,-3.841940000374513
178,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T18:00:00Z,43.40443999978843,-3.841940000374513
179,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T19:00:00Z,43.40443999978843,-3.841940000374513
180,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T20:00:00Z,43.40443999978843,-3.841940000374513
181,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T21:00:00Z,43.40443999978843,-3.841940000374513
182,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T22:00:00Z,43.40443999978843,-3.841940000374513
183,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-26T23:00:00Z,43.40443999978843,-3.841940000374513
184,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T00:00:00Z,43.40443999978843,-3.841940000374513
185,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T01:00:00Z,43.40443999978843,-3.841940000374513
186,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T02:00:00Z,43.40443999978843,-3.841940000374513
187,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T03:00:00Z,43.40443999978843,-3.841940000374513
188,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T04:00:00Z,43.40443999978843,-3.841940000374513
189,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T05:00:00Z,43.40443999978843,-3.841940000374513
190,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T06:00:00Z,43.40443999978843,-3.841940000374513
191,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T07:00:00Z,43.40443999978843,-3.841940000374513
192,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T08:00:00Z,43.40443999978843,-3.841940000374513
193,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T09:00:00Z,43.40443999978843,-3.841940000374513
194,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T10:00:00Z,43.40443999978843,-3.841940000374513
195,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T11:00:00Z,43.40443999978843,-3.841940000374513
196,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T12:00:00Z,43.40443999978843,-3.841940000374513
197,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T13:00:00Z,43.40443999978843,-3.841940000374513
198,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T14:00:00Z,43.40443999978843,-3.841940000374513
199,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T15:00:00Z,43.40443999978843,-3.841940000374513
200,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T16:00:00Z,43.40443999978843,-3.841940000374513
201,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T17:00:00Z,43.40443999978843,-3.841940000374513
202,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T18:00:00Z,43.40443999978843,-3.841940000374513
203,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T19:00:00Z,43.40443999978843,-3.841940000374513
204,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T20:00:00Z,43.40443999978843,-3.841940000374513
205,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T21:00:00Z,43.40443999978843,-3.841940000374513
206,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T22:00:00Z,43.40443999978843,-3.841940000374513
207,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-27T23:00:00Z,43.40443999978843,-3.841940000374513
